13,23.5,572.72727272727,0.27004008791762,3.3209257652893,0.081269841269841,1166.1981676854,597.76402414264,1730.2096890631,2319.9514860295,2884.4949419177,86.593306228151,1054.2889620573,1.1181949978245,640.42077148132,0.11898764807299,0.3730855161141,0.6499532644142,0.10448527700319,1.1959661648716,0.30208826469339,0.41405503795781,0.28130856851016,0.06131702117985,0.072441038869676,0.28841989099322,1.4728292015253,0.74319846273208,0.29599219817482,0.10667227182743,0.10639332429654,0.049845495377743,0.15634775060678,0.26690334748052,0.05298042492851,0.06495704651695,0.044686863337547,0.031769888623717,0.084776709736602,0.47813370040051,0.79976370388272,1,0
15,23.8,525,0.094380349278315,2.8607945342501,0.16253968253968,526.09879395827,1063.2794112143,1588.4378962903,2112.799703704,2659.1131508669,3145.2586479689,984.02001760469,1.1127034883829,584.169331401,0.19407152670803,0.20080144441518,0.085144855964055,0.26044867875244,0.44861913650052,0.091818046787493,0.11477182510535,0.020080646212328,0.031802756481081,0.27605510035337,0.95112315132652,0.44850932405207,0.083743465578027,0.035953468535701,0.05639791253796,0.024570373711864,0.10212963828697,0.017264517758395,0.038952147810048,0.015522687319163,0.01970991393586,0.088073889743925,0.42271651933372,0.37029632376015,0.1006555522191,0.020120953672287,1,0
16,23.6,484.61538461538,0.14447991241099,3.2218672863852,0.058049886621315,953.11418455794,476.10492174459,1470.1329999978,129.75318390752,1977.4807029756,2493.7236899379,901.83624016144,1.1158620913701,540.76393658705,0.44141899176421,0.44328260132359,0.15947067485903,0.70275667984965,0.15808305154852,0.38428562727444,0.15272800734042,0.083682360821806,0.47037155278469,0.81237564125621,0.26547061250099,0.10367489463274,0.097808966365156,0.079563126101554,0.097993335254644,0.14962607912677,0.043683846848806,0.055839522784734,0.079141606706734,0.26891360890207,0.46337613838101,0.38628616666781,0.16056346642228,0.046844542349485,0.051181377362134,0.029428714353024,1,0
17,23.8,469.14893617021,0.067885347206714,2.7820723952286,0.058049886621315,475.56416927002,950.83102898663,1427.667127721,1927.8497968434,2407.4880282447,2876.3963705457,902.00043707572,1.1128059598752,522.07173223931,0.28209275119305,0.28212758602782,0.053712358146489,0.40123732391189,0.082581452238221,0.15884145878103,0.033637049777904,0.04258718009193,0.31762684909787,0.4117986807118,0.21703168202048,0.075016884197525,0.058647079238873,0.025586979853912,0.095543374223245,0.025966033352217,0.034376686914549,0.020357575792051,0.032637096382982,0.12402767842929,0.25829262378057,0.14836245062282,0.040372158238452,0.02154468313348,0.015233693271374,0.024648169778581,1,0
17,23.8,464.21052631579,0.054934121553057,2.4262593246133,0.023219954648526,472.05892482987,943.46558178149,1422.5562636005,1895.4558728962,2373.5564385854,2839.4892625236,887.3299580741,1.1127914503657,516.56950485398,0.22587517445069,0.22317098085622,0.055414723436169,0.28901937476556,0.060405855929507,0.097096286328598,0.032051400729106,0.05274880746237,0.29954700619665,0.29250697947943,0.14249200124514,0.055140851860225,0.058653391240769,0.027542015272079,0.072039146361347,0.025034192644948,0.028252628064772,0.025347152206715,0.037041808827298,0.14030906086775,0.18574617303935,0.086783107182098,0.022890768828235,0.021578621489452,0.020652001982073,0.03248708416178,1,0
17,23.8,531.32530120482,0.20433015565108,3.149419043608,0.069659863945578,557.06450729677,1077.9884678714,1634.3171098125,95.173647447874,2157.5702002817,2708.6759888321,985.23920279357,1.112857499821,591.28934629044,0.27531663544452,0.36389005434274,0.37739540182374,0.31223048839515,0.56860561310781,0.2592716141051,0.38605993027376,0.15004700477876,0.11809894720739,0.34225045531871,0.99224210235326,0.56315361893195,0.32273560050305,0.22175554240995,0.12877469771534,0.099331374566175,0.14415823444103,0.10745261247556,0.075607573414607,0.057878947521119,0.061914953295904,0.15600207693385,0.32494388659618,0.51748324852201,0.318225675932,0.10532097806837,1,0
17,23.7,531.32530120482,0.087125213264713,3.2752496096425,0.058049886621315,528.52082549646,1078.7028798166,1602.9411588173,2148.7319132489,2671.1298375075,129.18154164977,968.04747288517,1.1132133154641,591.47840014418,0.11098991303661,0.12112171743054,0.10694326867929,0.12985505064545,0.32194056128896,0.055503635091771,0.17588424484951,0.047367958486346,0.031936040276881,0.13203847465967,0.57923809464777,0.31755187314249,0.1026373681313,0.040380143532548,0.07005584826117,0.023789171662165,0.085913284750336,0.040904265519075,0.03411352769,0.02218098411497,0.019917301831257,0.039910787171618,0.19441536472599,0.2588563209744,0.16948410543975,0.063530698782888,1,0
17,23.8,484.61538461538,0.12278612723185,3.5034451121164,0.081269841269841,979.79350615321,504.12791513487,1464.6416930728,1969.916309167,47.852723948711,2937.5263468314,1044.9312796133,1.1127773856464,539.26904073632,0.24785821634373,0.23471911541815,0.062471814185118,0.77845885591946,0.10680175691595,0.59265688114472,0.12092233001762,0.03718890809891,0.27366371144772,0.89294257860115,0.22953673907994,0.092215082407462,0.06790535859008,0.066341179459054,0.11450980323423,0.11074734108996,0.04027441398305,0.036082007786437,0.03764051846559,0.17611951167633,0.66969297205772,0.61604713398105,0.20052823643925,0.051253701747121,0.038620669650487,0.03405749885441,1,0
0,23.8,518.82352941176,0.080055815029701,3.4987400402173,0.046439909297052,1064.3260873733,522.88028763194,1585.4840952186,2106.129602891,173.13478346301,47.78569538741,818.14468629888,1.1147416450175,578.35419465026,0.13705446770545,0.13955548196659,0.092093221131266,0.19299675485734,0.18571012450867,0.11748733899959,0.1195047670353,0.049327124607122,0.049908513172532,0.21587238817088,0.43642203953039,0.1748420311883,0.062505012248235,0.05101870293018,0.049856516322873,0.044865445242015,0.086313421579264,0.03028016845352,0.028223173719465,0.030352434120556,0.041508790682598,0.10828956158138,0.26904105684922,0.23447914649193,0.084134103792421,0.032056555389491,1,0
3,23.8,544.44444444444,0.10775197485874,3.2213845019396,0.034829931972789,560.22365838224,1111.4634308669,127.30638255265,1634.527948182,2194.70949039,2722.9494459216,984.33645084892,1.1140278160124,606.5262553845,0.14969325897881,0.20506419114048,0.24019861035455,0.1304384575021,0.35633189246419,0.10656947699048,0.20608741386759,0.070749237411087,0.052498288655836,0.10295730421934,0.4323475143507,0.35077370665314,0.19267846406422,0.11239612256735,0.079916456217683,0.04017233493179,0.063262982171379,0.050830381939314,0.041168912175233,0.037723236038826,0.027512004235669,0.037619451316759,0.07455145781879,0.21987034362219,0.18563269737546,0.088273713044196,1,0
